75013,114,27,M,programmer,1990,ALLEN,TX,STANDARD
22206,122,32,F,writer,1985,ARLINGTON,VA,STANDARD
22206,740,25,F,educator,1992,ARLINGTON,VA,STANDARD
23322,785,32,M,engineer,1985,CHESAPEAKE,VA,STANDARD
29210,742,35,M,student,1982,COLUMBIA,SC,STANDARD
55107,25,39,M,engineer,1978,SAINT PAUL,MN,STANDARD
61073,904,17,F,student,2000,ROSCOE,IL,STANDARD
85202,261,28,M,administrator,1989,MESA,AZ,STANDARD
01945,571,34,M,artist,1983,MARBLEHEAD,MA,STANDARD
06371,205,47,M,lawyer,1970,OLD LYME,CT,STANDARD
06437,932,58,M,educator,1959,GUILFORD,CT,STANDARD
28018,452,35,M,administrator,1982,BOSTIC,NC,STANDARD
42459,35,20,F,homemaker,1997,STURGIS,KY,STANDARD
90064,264,36,F,writer,1981,LOS ANGELES,CA,STANDARD
95123,543,33,M,scientist,1984,SAN JOSE,CA,STANDARD
78209,942,48,F,librarian,1969,SAN ANTONIO,TX,STANDARD
20723,625,27,M,programmer,1990,LAUREL,MD,STANDARD
45810,647,40,M,educator,1977,ADA,OH,STANDARD
73071,311,32,M,technician,1985,NORMAN,OK,STANDARD
12866,768,29,M,administrator,1988,SARATOGA SPRINGS,NY,STANDARD
45680,549,42,M,scientist,1975,SOUTH POINT,OH,STANDARD
54248,659,31,M,educator,1986,,,
77841,943,22,M,student,1995,COLLEGE STATION,TX,PO BOX
93550,290,40,M,engineer,1977,PALMDALE,CA,STANDARD
98121,661,28,M,programmer,1989,SEATTLE,WA,STANDARD
87501,363,20,M,student,1997,SANTA FE,NM,STANDARD
93109,406,52,M,educator,1965,SANTA BARBARA,CA,STANDARD
06906,698,28,F,programmer,1989,STAMFORD,CT,STANDARD
08816,75,24,M,entertainment,1993,EAST BRUNSWICK,NJ,STANDARD
55439,301,24,M,student,1993,MINNEAPOLIS,MN,STANDARD
75204,383,42,M,administrator,1975,DALLAS,TX,STANDARD
98199,430,38,M,scientist,1979,SEATTLE,WA,STANDARD
48197,23,30,F,artist,1987,YPSILANTI,MI,STANDARD
48197,354,29,F,librarian,1988,YPSILANTI,MI,STANDARD
11201,617,27,F,writer,1990,BROOKLYN,NY,STANDARD
14627,566,20,M,student,1997,ROCHESTER,NY,PO BOX
14627,570,26,M,educator,1991,ROCHESTER,NY,PO BOX
32067,3,23,M,writer,1994,ORANGE PARK,FL,PO BOX
19716,799,49,F,administrator,1968,NEWARK,DE,STANDARD
91335,369,24,M,student,1993,RESEDA,CA,STANDARD
70808,157,57,M,engineer,1960,BATON ROUGE,LA,STANDARD
92154,801,22,M,writer,1995,SAN DIEGO,CA,STANDARD
92626,416,20,F,student,1997,COSTA MESA,CA,STANDARD
92626,658,33,M,programmer,1984,COSTA MESA,CA,STANDARD
01375,838,23,M,student,1994,SUNDERLAND,MA,STANDARD
04102,523,50,F,administrator,1967,PORTLAND,ME,STANDARD
21201,752,60,M,retired,1957,BALTIMORE,MD,STANDARD
55454,307,25,M,student,1992,MINNEAPOLIS,MN,STANDARD
55454,517,24,M,student,1993,MINNEAPOLIS,MN,STANDARD
55454,632,18,M,student,1999,MINNEAPOLIS,MN,STANDARD
55454,706,23,M,student,1994,MINNEAPOLIS,MN,STANDARD
14216,587,26,M,other,1991,BUFFALO,NY,STANDARD
14216,770,28,M,student,1989,BUFFALO,NY,STANDARD
14216,919,25,M,other,1992,BUFFALO,NY,STANDARD
28450,507,18,F,writer,1999,LAKE WACCAMAW,NC,STANDARD
55122,643,39,M,scientist,1978,SAINT PAUL,MN,STANDARD
60641,153,25,M,student,1992,CHICAGO,IL,STANDARD
70802,309,40,M,scientist,1977,BATON ROUGE,LA,STANDARD
95050,762,32,M,administrator,1985,SANTA CLARA,CA,STANDARD
01960,778,34,M,student,1983,PEABODY,MA,STANDARD
09645,858,63,M,educator,1954,FPO,AE,MILITARY
29646,851,18,M,other,1999,GREENWOOD,SC,STANDARD
95076,308,60,M,retired,1957,WATSONVILLE,CA,STANDARD
15235,326,41,M,administrator,1976,PITTSBURGH,PA,STANDARD
54494,705,21,F,student,1996,WISCONSIN RAPIDS,WI,STANDARD
30011,457,33,F,salesman,1984,AUBURN,GA,STANDARD
40256,482,18,F,student,1999,LOUISVILLE,KY,PO BOX
63130,108,44,M,educator,1973,SAINT LOUIS,MO,STANDARD
90034,589,21,M,lawyer,1996,LOS ANGELES,CA,STANDARD
90034,751,24,F,other,1993,LOS ANGELES,CA,STANDARD
02154,194,38,M,administrator,1979,,,
02154,607,49,F,healthcare,1968,,,
10003,31,24,M,artist,1993,NEW YORK,NY,STANDARD
10003,385,36,M,writer,1981,NEW YORK,NY,STANDARD
10003,560,32,M,student,1985,NEW YORK,NY,STANDARD
10003,567,24,M,entertainment,1993,NEW YORK,NY,STANDARD
10003,608,22,M,other,1995,NEW YORK,NY,STANDARD
44124,238,42,F,administrator,1975,CLEVELAND,OH,STANDARD
68147,552,45,M,other,1972,BELLEVUE,NE,STANDARD
80538,726,25,F,administrator,1992,LOVELAND,CO,STANDARD
33755,796,32,F,writer,1985,CLEARWATER,FL,STANDARD
85719,735,29,F,healthcare,1988,TUCSON,AZ,STANDARD
97520,592,18,M,student,1999,ASHLAND,OR,STANDARD
52241,80,34,F,administrator,1983,CORALVILLE,IA,STANDARD
92374,399,25,M,other,1992,REDLANDS,CA,STANDARD
21227,610,22,M,student,1995,HALETHORPE,MD,STANDARD
26506,686,32,M,educator,1985,MORGANTOWN,WV,STANDARD
48446,451,16,M,student,2001,LAPEER,MI,STANDARD
98101,6,42,M,executive,1975,SEATTLE,WA,STANDARD
05201,8,36,M,administrator,1981,BENNINGTON,VT,STANDARD
17331,722,50,F,homemaker,1967,HANOVER,PA,STANDARD
94608,381,33,M,artist,1984,EMERYVILLE,CA,STANDARD
97403,185,53,F,librarian,1964,EUGENE,OR,STANDARD
32605,211,66,M,salesman,1951,GAINESVILLE,FL,STANDARD
43537,4,24,M,technician,1993,MAUMEE,OH,STANDARD
92093,591,57,F,librarian,1960,LA JOLLA,CA,UNIQUE
16125,117,20,M,student,1997,GREENVILLE,PA,STANDARD
63132,558,56,F,writer,1961,SAINT LOUIS,MO,STANDARD
64131,798,40,F,writer,1977,KANSAS CITY,MO,STANDARD
84302,541,19,F,student,1998,BRIGHAM CITY,UT,STANDARD
93003,582,17,M,student,2000,VENTURA,CA,STANDARD
95014,189,32,M,artist,1985,CUPERTINO,CA,STANDARD
98281,576,48,M,executive,1969,POINT ROBERTS,WA,STANDARD
07733,252,42,M,engineer,1975,HOLMDEL,NJ,STANDARD
20784,240,23,F,educator,1994,HYATTSVILLE,MD,STANDARD
91105,704,51,F,librarian,1966,PASADENA,CA,STANDARD
99603,121,54,M,librarian,1963,HOMER,AK,STANDARD
29206,13,47,M,educator,1970,COLUMBIA,SC,STANDARD
53705,169,52,F,other,1965,MADISON,WI,STANDARD
58202,225,51,F,administrator,1966,GRAND FORKS,ND,STANDARD
77005,257,17,M,student,2000,HOUSTON,TX,STANDARD
91903,569,34,M,educator,1983,ALPINE,CA,PO BOX
97301,15,49,F,educator,1968,SALEM,OR,STANDARD
97301,350,32,M,student,1985,SALEM,OR,STANDARD
97301,890,32,M,student,1985,SALEM,OR,STANDARD
05452,825,44,M,engineer,1973,ESSEX JUNCTION,VT,STANDARD
08360,156,25,M,educator,1992,VINELAND,NJ,STANDARD
29379,77,30,M,technician,1987,UNION,SC,STANDARD
30078,536,38,M,engineer,1979,SNELLVILLE,GA,STANDARD
30329,11,39,F,other,1978,ATLANTA,GA,STANDARD
53171,909,50,F,educator,1967,SOMERS,WI,PO BOX
74075,894,47,M,educator,1970,STILLWATER,OK,STANDARD
77904,302,42,M,educator,1975,VICTORIA,TX,STANDARD
90814,839,38,F,entertainment,1979,LONG BEACH,CA,STANDARD
12065,639,42,F,librarian,1975,CLIFTON PARK,NY,STANDARD
37777,375,17,M,entertainment,2000,LOUISVILLE,TN,STANDARD
74078,872,19,F,student,1998,STILLWATER,OK,UNIQUE
74101,637,30,M,other,1987,TULSA,OK,PO BOX
90291,98,49,F,executive,1968,VENICE,CA,STANDARD
30606,556,35,F,educator,1982,ATHENS,GA,STANDARD
43202,64,32,M,educator,1985,COLUMBUS,OH,STANDARD
80027,774,30,M,student,1987,LOUISVILLE,CO,STANDARD
13210,317,22,M,administrator,1995,SYRACUSE,NY,STANDARD
21250,511,22,M,student,1995,BALTIMORE,MD,UNIQUE
22911,546,36,M,executive,1981,CHARLOTTESVILLE,VA,STANDARD
22911,652,35,M,other,1982,CHARLOTTESVILLE,VA,STANDARD
30033,278,37,F,librarian,1980,DECATUR,GA,STANDARD
43085,598,40,F,marketing,1977,COLUMBUS,OH,STANDARD
90008,920,30,F,artist,1987,LOS ANGELES,CA,STANDARD
11701,88,49,F,librarian,1968,AMITYVILLE,NY,STANDARD
42101,336,23,M,salesman,1994,BOWLING GREEN,KY,STANDARD
10025,501,22,M,student,1995,NEW YORK,NY,STANDARD
10025,869,30,M,student,1987,NEW YORK,NY,STANDARD
16803,296,43,F,administrator,1974,STATE COLLEGE,PA,STANDARD
30030,27,40,F,librarian,1977,DECATUR,GA,STANDARD
93055,842,40,M,writer,1977,,,
02146,521,19,M,student,1998,,,
02146,848,46,M,engineer,1971,,,
20755,179,15,M,entertainment,2002,FORT GEORGE G MEADE,MD,STANDARD
20755,816,34,M,other,1983,FORT GEORGE G MEADE,MD,STANDARD
60135,355,25,M,student,1992,GENOA,IL,STANDARD
85710,209,33,F,educator,1984,TUCSON,AZ,STANDARD
85711,1,24,M,technician,1993,TUCSON,AZ,STANDARD
85711,415,39,M,educator,1978,TUCSON,AZ,STANDARD
95316,885,30,F,other,1987,DENAIR,CA,STANDARD
20006,917,22,F,student,1995,WASHINGTON,DC,STANDARD
52245,50,21,M,writer,1996,IOWA CITY,IA,STANDARD
07029,255,23,M,entertainment,1994,HARRISON,NJ,STANDARD
12345,814,30,M,other,1987,SCHENECTADY,NY,UNIQUE
20064,791,31,M,educator,1986,WASHINGTON,DC,UNIQUE
32250,140,30,F,student,1987,JACKSONVILLE BEACH,FL,STANDARD
44265,716,36,F,administrator,1981,RANDOLPH,OH,PO BOX
78704,657,26,F,none,1991,AUSTIN,TX,STANDARD
78704,889,24,M,technician,1993,AUSTIN,TX,STANDARD
97405,845,64,M,doctor,1953,EUGENE,OR,STANDARD
99687,601,19,F,artist,1998,WASILLA,AK,PO BOX
06472,60,50,M,healthcare,1967,NORTHFORD,CT,STANDARD
08904,139,20,M,student,1997,HIGHLAND PARK,NJ,STANDARD
17036,888,41,M,scientist,1976,HUMMELSTOWN,PA,STANDARD
44405,341,17,F,student,2000,CAMPBELL,OH,STANDARD
55303,868,21,M,programmer,1996,ANOKA,MN,STANDARD
78602,133,53,M,engineer,1964,BASTROP,TX,STANDARD
95821,485,44,F,educator,1973,SACRAMENTO,CA,STANDARD
53202,444,51,F,lawyer,1966,MILWAUKEE,WI,STANDARD
97229,941,20,M,student,1997,PORTLAND,OR,STANDARD
01824,382,45,M,engineer,1972,CHELMSFORD,MA,STANDARD
78628,469,60,M,educator,1957,GEORGETOWN,TX,STANDARD
27510,33,23,M,student,1994,CARRBORO,NC,STANDARD
60613,112,30,M,salesman,1987,CHICAGO,IL,STANDARD
80302,535,45,F,educator,1972,BOULDER,CO,STANDARD
08534,370,52,M,writer,1965,PENNINGTON,NJ,STANDARD
20817,439,23,F,administrator,1994,BETHESDA,MD,STANDARD
63108,299,29,M,doctor,1988,SAINT LOUIS,MO,STANDARD
63108,734,25,F,other,1992,SAINT LOUIS,MO,STANDARD
63108,741,25,M,writer,1992,SAINT LOUIS,MO,STANDARD
01040,39,41,M,entertainment,1976,HOLYOKE,MA,STANDARD
34105,802,35,M,administrator,1982,NAPLES,FL,STANDARD
43201,269,31,F,librarian,1986,COLUMBUS,OH,STANDARD
80913,790,27,M,technician,1990,COLORADO SPRINGS,CO,STANDARD
14853,303,19,M,student,1998,ITHACA,NY,STANDARD
22306,173,56,M,other,1961,ALEXANDRIA,VA,STANDARD
95662,844,22,M,engineer,1995,ORANGEVALE,CA,STANDARD
19149,323,21,M,student,1996,PHILADELPHIA,PA,STANDARD
21114,670,30,M,technician,1987,CROFTON,MD,STANDARD
21114,922,29,F,administrator,1988,CROFTON,MD,STANDARD
49931,193,29,M,student,1988,HOUGHTON,MI,STANDARD
53214,236,44,F,writer,1973,MILWAUKEE,WI,STANDARD
60090,493,22,M,engineer,1995,WHEELING,IL,STANDARD
92113,368,18,M,student,1999,SAN DIEGO,CA,STANDARD
06927,769,39,M,executive,1978,STAMFORD,CT,UNIQUE
22932,271,51,M,engineer,1966,CROZET,VA,STANDARD
32114,730,31,F,scientist,1986,DAYTONA BEACH,FL,STANDARD
02176,324,21,F,student,1996,MELROSE,MA,STANDARD
33763,873,48,F,administrator,1969,CLEARWATER,FL,STANDARD
65203,870,22,M,student,1995,COLUMBIA,MO,STANDARD
68767,152,33,F,educator,1984,PIERCE,NE,STANDARD
68767,593,31,F,educator,1986,PIERCE,NE,STANDARD
78213,400,33,F,administrator,1984,SAN ANTONIO,TX,STANDARD
06059,281,15,F,student,2002,NORTH CANTON,CT,STANDARD
21208,484,27,M,student,1990,PIKESVILLE,MD,STANDARD
73034,72,48,F,administrator,1969,EDMOND,OK,STANDARD
73132,306,45,M,other,1972,OKLAHOMA CITY,OK,STANDARD
83716,267,23,M,engineer,1994,BOISE,ID,STANDARD
96819,394,25,M,administrator,1992,HONOLULU,HI,STANDARD
48911,573,68,M,retired,1949,LANSING,MI,STANDARD
93612,747,19,M,other,1998,CLOVIS,CA,STANDARD
37235,248,25,M,student,1992,NASHVILLE,TN,UNIQUE
49938,351,61,M,educator,1956,IRONWOOD,MI,STANDARD
80228,827,23,F,engineer,1994,DENVER,CO,STANDARD
93117,36,19,F,student,1998,GOLETA,CA,STANDARD
97302,761,17,M,student,2000,SALEM,OR,STANDARD
01970,667,35,M,librarian,1982,SALEM,MA,STANDARD
71701,304,22,F,student,1995,CAMDEN,AR,STANDARD
76013,184,37,M,librarian,1980,ARLINGTON,TX,STANDARD
90095,672,54,F,administrator,1963,LOS ANGELES,CA,UNIQUE
90210,118,21,M,administrator,1996,BEVERLY HILLS,CA,STANDARD
90210,347,18,M,student,1999,BEVERLY HILLS,CA,STANDARD
99709,232,45,M,scientist,1972,FAIRBANKS,AK,STANDARD
99709,518,49,F,writer,1968,FAIRBANKS,AK,STANDARD
68503,759,20,F,student,1997,LINCOLN,NE,STANDARD
75206,96,25,F,artist,1992,DALLAS,TX,STANDARD
55109,245,22,M,student,1995,SAINT PAUL,MN,STANDARD
83686,393,19,M,student,1998,NAMPA,ID,STANDARD
55125,106,61,M,retired,1956,SAINT PAUL,MN,STANDARD
85251,279,33,M,programmer,1984,SCOTTSDALE,AZ,STANDARD
85282,442,22,M,student,1995,TEMPE,AZ,STANDARD
85282,828,28,M,librarian,1989,TEMPE,AZ,STANDARD
22902,82,50,M,programmer,1967,CHARLOTTESVILLE,VA,STANDARD
22902,537,36,M,engineer,1981,CHARLOTTESVILLE,VA,STANDARD
22902,934,61,M,engineer,1956,CHARLOTTESVILLE,VA,STANDARD
92705,532,20,M,student,1997,SANTA ANA,CA,STANDARD
93101,486,39,M,educator,1978,SANTA BARBARA,CA,STANDARD
94306,628,13,M,none,2004,PALO ALTO,CA,STANDARD
94306,728,58,M,executive,1959,PALO ALTO,CA,STANDARD
02138,19,40,M,librarian,1977,CAMBRIDGE,MA,STANDARD
07039,129,36,F,marketing,1981,LIVINGSTON,NJ,STANDARD
32712,676,30,M,programmer,1987,APOPKA,FL,STANDARD
46005,86,26,M,administrator,1991,,,
55413,321,49,F,educator,1968,MINNEAPOLIS,MN,STANDARD
60089,691,34,M,educator,1983,BUFFALO GROVE,IL,STANDARD
60089,863,17,M,student,2000,BUFFALO GROVE,IL,STANDARD
15203,711,22,F,student,1995,PITTSBURGH,PA,STANDARD
20003,85,51,M,educator,1966,WASHINGTON,DC,STANDARD
20003,572,51,M,educator,1966,WASHINGTON,DC,STANDARD
20090,512,29,M,other,1988,WASHINGTON,DC,PO BOX
20850,903,28,M,educator,1989,ROCKVILLE,MD,STANDARD
66221,935,42,M,doctor,1975,OVERLAND PARK,KS,STANDARD
90247,756,30,F,none,1987,GARDENA,CA,STANDARD
92629,284,40,M,executive,1977,DANA POINT,CA,STANDARD
92629,431,24,M,marketing,1993,DANA POINT,CA,STANDARD
22003,228,21,F,student,1996,ANNANDALE,VA,STANDARD
92660,743,31,M,programmer,1986,NEWPORT BEACH,CA,STANDARD
02110,312,48,M,other,1969,BOSTON,MA,STANDARD
38115,414,24,M,programmer,1993,MEMPHIS,TN,STANDARD
38115,695,26,M,writer,1991,MEMPHIS,TN,STANDARD
46538,46,27,F,marketing,1990,LEESBURG,IN,STANDARD
53211,138,46,M,doctor,1971,MILWAUKEE,WI,STANDARD
53211,645,27,M,programmer,1990,MILWAUKEE,WI,STANDARD
80127,168,48,M,other,1969,LITTLETON,CO,STANDARD
01080,231,48,M,librarian,1969,THREE RIVERS,MA,STANDARD
06260,120,47,F,other,1970,PUTNAM,CT,STANDARD
50325,295,31,M,educator,1986,CLIVE,IA,STANDARD
59801,392,52,M,writer,1965,MISSOULA,MT,STANDARD
76201,913,27,M,student,1990,DENTON,TX,STANDARD
92110,294,34,M,technician,1983,SAN DIEGO,CA,STANDARD
16506,720,49,F,administrator,1968,ERIE,PA,STANDARD
80526,810,55,F,other,1962,FORT COLLINS,CO,STANDARD
80526,907,25,F,other,1992,FORT COLLINS,CO,STANDARD
01331,55,37,M,programmer,1980,ATHOL,MA,STANDARD
02918,462,19,F,student,1998,PROVIDENCE,RI,UNIQUE
14085,861,38,F,student,1979,LAKE VIEW,NY,STANDARD
19104,177,20,M,programmer,1997,PHILADELPHIA,PA,STANDARD
94551,396,57,M,engineer,1960,LIVERMORE,CA,STANDARD
10010,376,28,F,other,1989,NEW YORK,NY,STANDARD
33205,782,21,F,artist,1996,,,
60302,866,45,M,other,1972,OAK PARK,IL,STANDARD
60402,67,17,M,student,2000,BERWYN,IL,STANDARD
60402,621,17,M,student,2000,BERWYN,IL,STANDARD
80123,164,47,M,healthcare,1970,LITTLETON,CO,STANDARD
80123,340,46,M,engineer,1971,LITTLETON,CO,STANDARD
95468,548,51,M,writer,1966,POINT ARENA,CA,STANDARD
97212,163,49,M,administrator,1968,PORTLAND,OR,STANDARD
36106,388,31,M,other,1986,MONTGOMERY,AL,STANDARD
60626,641,24,M,student,1993,CHICAGO,IL,STANDARD
91344,7,57,M,administrator,1960,GRANADA HILLS,CA,STANDARD
91344,331,33,M,entertainment,1984,GRANADA HILLS,CA,STANDARD
94618,492,57,M,educator,1960,OAKLAND,CA,STANDARD
94618,736,48,F,writer,1969,OAKLAND,CA,STANDARD
95403,738,35,M,technician,1982,SANTA ROSA,CA,STANDARD
98027,360,51,M,other,1966,ISSAQUAH,WA,STANDARD
98027,878,50,F,educator,1967,ISSAQUAH,WA,STANDARD
20001,241,26,F,student,1991,WASHINGTON,DC,STANDARD
33775,335,45,M,executive,1972,SEMINOLE,FL,PO BOX
37076,874,36,M,scientist,1981,HERMITAGE,TN,STANDARD
61801,78,26,M,administrator,1991,URBANA,IL,STANDARD
61801,359,22,M,student,1995,URBANA,IL,STANDARD
61801,640,20,M,student,1997,URBANA,IL,STANDARD
03261,407,29,M,engineer,1988,NORTHWOOD,NH,STANDARD
20854,43,29,F,librarian,1988,POTOMAC,MD,STANDARD
22903,229,29,F,librarian,1988,CHARLOTTESVILLE,VA,STANDARD
22903,253,26,F,librarian,1991,CHARLOTTESVILLE,VA,STANDARD
22903,280,30,F,librarian,1987,CHARLOTTESVILLE,VA,STANDARD
22973,235,37,M,educator,1980,STANARDSVILLE,VA,STANDARD
48105,933,28,M,student,1989,ANN ARBOR,MI,STANDARD
23226,288,34,M,marketing,1983,RICHMOND,VA,STANDARD
28814,675,34,M,other,1983,ASHEVILLE,NC,PO BOX
34656,602,47,F,other,1970,NEW PORT RICHEY,FL,PO BOX
90019,833,34,M,writer,1983,LOS ANGELES,CA,STANDARD
06492,859,18,F,other,1999,WALLINGFORD,CT,STANDARD
06518,318,65,M,retired,1952,HAMDEN,CT,STANDARD
11211,433,27,M,artist,1990,BROOKLYN,NY,STANDARD
44133,83,40,M,other,1977,NORTH ROYALTON,OH,STANDARD
60804,293,24,M,writer,1993,CICERO,IL,STANDARD
63033,215,35,M,programmer,1982,FLORISSANT,MO,STANDARD
64153,834,26,M,other,1991,KANSAS CITY,MO,STANDARD
77840,110,19,M,student,1998,COLLEGE STATION,TX,STANDARD
93711,474,51,M,executive,1966,FRESNO,CA,STANDARD
19422,268,24,M,engineer,1993,BLUE BELL,PA,STANDARD
33319,939,26,F,student,1991,FORT LAUDERDALE,FL,STANDARD
50613,322,20,M,student,1997,CEDAR FALLS,IA,STANDARD
50613,616,55,M,scientist,1962,CEDAR FALLS,IA,STANDARD
64118,718,42,M,technician,1975,KANSAS CITY,MO,STANDARD
78264,262,19,F,student,1998,SAN ANTONIO,TX,STANDARD
97408,531,30,F,salesman,1987,EUGENE,OR,STANDARD
08610,795,30,M,programmer,1987,TRENTON,NJ,STANDARD
17325,149,35,F,marketing,1982,GETTYSBURG,PA,STANDARD
53066,830,46,M,programmer,1971,OCONOMOWOC,WI,STANDARD
55369,28,32,M,writer,1985,OSSEO,MN,STANDARD
55369,84,32,M,executive,1985,OSSEO,MN,STANDARD
58644,425,19,M,student,1998,MARSHALL,ND,STANDARD
68504,908,44,F,librarian,1973,LINCOLN,NE,STANDARD
90804,466,22,M,student,1995,LONG BEACH,CA,STANDARD
98102,461,15,M,student,2002,SEATTLE,WA,STANDARD
06355,17,30,M,programmer,1987,MYSTIC,CT,STANDARD
45218,384,52,M,programmer,1965,CINCINNATI,OH,STANDARD
45218,489,55,M,other,1962,CINCINNATI,OH,STANDARD
56321,701,51,F,librarian,1966,COLLEGEVILLE,MN,PO BOX
77009,316,43,F,other,1974,HOUSTON,TX,STANDARD
94920,696,55,M,other,1962,BELVEDERE TIBURON,CA,STANDARD
98133,357,26,M,executive,1991,SEATTLE,WA,STANDARD
10522,337,37,M,scientist,1980,DOBBS FERRY,NY,STANDARD
17345,436,30,F,administrator,1987,MANCHESTER,PA,STANDARD
23092,502,22,M,student,1995,LOCUST HILL,VA,STANDARD
18505,900,60,M,retired,1957,SCRANTON,PA,STANDARD
22030,319,38,M,programmer,1979,FAIRFAX,VA,STANDARD
53715,165,20,F,other,1997,MADISON,WI,STANDARD
27606,158,50,M,educator,1967,RALEIGH,NC,STANDARD
55343,714,26,M,engineer,1991,HOPKINS,MN,STANDARD
55443,522,36,M,engineer,1981,MINNEAPOLIS,MN,STANDARD
60005,561,23,M,engineer,1994,ARLINGTON HEIGHTS,IL,STANDARD
67401,119,32,M,programmer,1985,SALINA,KS,STANDARD
77073,596,20,M,artist,1997,HOUSTON,TX,STANDARD
83709,455,48,M,administrator,1969,BOISE,ID,STANDARD
10022,358,40,M,educator,1977,NEW YORK,NY,STANDARD
10022,559,69,M,executive,1948,NEW YORK,NY,STANDARD
46260,44,26,M,technician,1991,INDIANAPOLIS,IN,STANDARD
46260,56,25,M,librarian,1992,INDIANAPOLIS,IN,STANDARD
63304,690,35,M,salesman,1982,SAINT CHARLES,MO,STANDARD
01720,208,43,M,engineer,1974,ACTON,MA,STANDARD
01720,329,48,M,educator,1969,ACTON,MA,STANDARD
31404,242,33,M,educator,1984,SAVANNAH,GA,STANDARD
33884,182,36,M,programmer,1981,WINTER HAVEN,FL,STANDARD
33884,330,35,F,educator,1982,WINTER HAVEN,FL,STANDARD
04988,855,53,M,librarian,1964,UNITY,ME,STANDARD
20015,126,28,F,lawyer,1989,WASHINGTON,DC,STANDARD
20910,144,53,M,programmer,1964,SILVER SPRING,MD,STANDARD
29201,459,22,M,student,1995,COLUMBIA,SC,STANDARD
55423,109,29,M,other,1988,MINNEAPOLIS,MN,STANDARD
90036,775,46,M,executive,1971,LOS ANGELES,CA,STANDARD
99835,677,20,M,other,1997,SITKA,AK,STANDARD
63129,99,20,M,student,1997,SAINT LOUIS,MO,STANDARD
94403,723,26,M,executive,1991,SAN MATEO,CA,STANDARD
98620,787,18,F,student,1999,GOLDENDALE,WA,STANDARD
07204,713,42,F,other,1975,ROSELLE PARK,NJ,STANDARD
11753,924,29,M,other,1988,JERICHO,NY,STANDARD
15217,286,27,M,student,1990,PITTSBURGH,PA,STANDARD
54901,712,22,F,student,1995,OSHKOSH,WI,STANDARD
94115,664,30,M,engineer,1987,SAN FRANCISCO,CA,STANDARD
17110,115,31,M,engineer,1986,HARRISBURG,PA,STANDARD
43221,386,36,M,salesman,1981,COLUMBUS,OH,STANDARD
53706,272,33,M,scientist,1984,MADISON,WI,STANDARD
53706,758,27,M,student,1990,MADISON,WI,STANDARD
11787,604,39,M,educator,1978,SMITHTOWN,NY,STANDARD
85258,427,51,M,doctor,1966,SCOTTSDALE,AZ,STANDARD
96754,699,44,M,other,1973,KILAUEA,HI,STANDARD
10707,95,31,M,administrator,1986,TUCKAHOE,NY,STANDARD
11101,327,22,M,student,1995,LONG ISLAND CITY,NY,STANDARD
30093,343,43,M,engineer,1974,NORCROSS,GA,STANDARD
33066,765,31,M,student,1986,POMPANO BEACH,FL,STANDARD
41850,73,24,M,student,1993,,,
48823,259,21,M,student,1996,EAST LANSING,MI,STANDARD
08105,914,44,F,other,1973,CAMDEN,NJ,STANDARD
19807,626,23,M,scientist,1994,WILMINGTON,DE,STANDARD
55409,479,30,M,educator,1987,MINNEAPOLIS,MN,STANDARD
55409,685,32,F,librarian,1985,MINNEAPOLIS,MN,STANDARD
55409,837,36,F,artist,1981,MINNEAPOLIS,MN,STANDARD
16801,187,26,M,educator,1991,STATE COLLEGE,PA,STANDARD
42647,254,44,M,educator,1973,STEARNS,KY,STANDARD
60067,70,27,M,engineer,1990,PALATINE,IL,STANDARD
87544,472,24,M,student,1993,LOS ALAMOS,NM,STANDARD
15213,5,33,F,other,1984,PITTSBURGH,PA,STANDARD
18053,692,34,M,engineer,1983,GERMANSVILLE,PA,STANDARD
01915,568,39,M,educator,1978,BEVERLY,MA,STANDARD
15237,131,59,F,administrator,1958,PITTSBURGH,PA,STANDARD
27249,887,14,F,student,2003,GIBSONVILLE,NC,STANDARD
47130,846,27,M,lawyer,1990,JEFFERSONVILLE,IN,STANDARD
48118,65,51,F,educator,1966,CHELSEA,MI,STANDARD
48118,142,13,M,other,2004,CHELSEA,MI,STANDARD
15232,771,26,M,student,1991,PITTSBURGH,PA,STANDARD
55345,213,33,M,executive,1984,MINNETONKA,MN,STANDARD
55412,665,25,M,administrator,1992,MINNEAPOLIS,MN,STANDARD
66215,160,27,M,programmer,1990,LENEXA,KS,STANDARD
97232,116,40,M,healthcare,1977,PORTLAND,OR,STANDARD
01002,9,29,M,student,1988,AMHERST,MA,STANDARD
37411,367,17,M,student,2000,CHATTANOOGA,TN,STANDARD
84604,391,23,M,student,1994,PROVO,UT,STANDARD
12180,527,33,M,librarian,1984,TROY,NY,STANDARD
31909,595,25,M,programmer,1992,COLUMBUS,GA,STANDARD
37212,18,35,F,other,1982,NASHVILLE,TN,STANDARD
57197,794,32,M,educator,1985,SIOUX FALLS,SD,UNIQUE
98257,480,57,M,retired,1960,LA CONNER,WA,STANDARD
06365,694,60,M,programmer,1957,PRESTON,CT,STANDARD
22904,68,19,M,student,1998,CHARLOTTESVILLE,VA,STANDARD
29678,613,37,F,marketing,1980,SENECA,SC,STANDARD
43204,438,51,F,administrator,1966,COLUMBUS,OH,STANDARD
60614,915,50,M,entertainment,1967,CHICAGO,IL,STANDARD
76111,49,23,F,student,1994,FORT WORTH,TX,STANDARD
